source	target	weight	correlation
Promicromonospora	Cellvibrio	0.764285714285714	0.764285714285714
Promicromonospora	Pedomicrobium	0.735714285714286	0.735714285714286
Promicromonospora	Haloferula	0.896428571428571	0.896428571428571
Promicromonospora	Parasegetibacter	0.884718851936384	0.884718851936384
Promicromonospora	unidentified_GR-WP33-30	0.813226419456676	0.813226419456676
Promicromonospora	Variibacter	0.835714285714286	0.835714285714286
Promicromonospora	Kribbella	0.842857142857143	0.842857142857143
Promicromonospora	Rhizocola	0.892857142857143	0.892857142857143
Promicromonospora	Escherichia-Shigella	0.917857142857143	0.917857142857143
Promicromonospora	Dongia	0.87578229787642	0.87578229787642
Promicromonospora	Paucibacter	0.786416757276786	0.786416757276786
Promicromonospora	Sphingopyxis	0.853571428571429	0.853571428571429
Promicromonospora	Mycobacterium	0.867622139622623	0.867622139622623
Promicromonospora	Polyangium	0.9	0.9
Promicromonospora	Staphylococcus	0.896428571428571	0.896428571428571
Promicromonospora	Blautia	0.883722344275414	0.883722344275414
Promicromonospora	Blastococcus	0.797140622148742	0.797140622148742
Promicromonospora	Acidovorax	0.807864487020698	0.807864487020698
Promicromonospora	Dechloromonas	0.835714285714286	0.835714285714286
Promicromonospora	Rhizobacter	0.9	0.9
Promicromonospora	Marinicella	0.817857142857143	0.817857142857143
Promicromonospora	Nitrosospira	0.897230027620333	0.897230027620333
Promicromonospora	Euzebya	0.75	0.75
Promicromonospora	Rubellimicrobium	0.86863305462845	0.86863305462845
Promicromonospora	Aquabacterium	0.920465068176238	0.920465068176238
Promicromonospora	Luteolibacter	0.844366288457481	0.844366288457481
Promicromonospora	Agaricicola	0.796428571428571	0.796428571428571
Serratia	Phenylobacterium	0.763181716720881	0.763181716720881
Serratia	Cellulosimicrobium	0.91510313574026	0.91510313574026
Serratia	Gemmatimonas	0.775	0.775
Serratia	Marmoricola	0.916890446552252	0.916890446552252
Serratia	Fictibacillus	0.739285714285714	0.739285714285714
Serratia	Simiduia	0.817857142857143	0.817857142857143
Serratia	Cellulomonas	0.80250255458472	0.80250255458472
Serratia	AKYG587	0.725	0.725
Serratia	Prosthecobacter	0.824688260548514	0.824688260548514
Agromyces	Flavisolibacter	0.811439108644683	0.811439108644683
Agromyces	Variovorax	0.713137013985085	-0.713137013985085
Agromyces	Solirubrobacter	0.893655405996347	0.893655405996347
Agromyces	Woodsholea	0.792827981847514	-0.792827981847514
Agromyces	Terribacillus	0.806077176208705	-0.806077176208705
Agromyces	Gemmatimonas	0.781054824840808	0.781054824840808
Agromyces	Chitinophaga	0.734584743728998	-0.734584743728998
Agromyces	Bifidobacterium	0.738819320214669	-0.738819320214669
Agromyces	unidentified_Gemmatimonadetes	0.728085867620751	-0.728085867620751
Agromyces	Methylophilus	0.702413149113129	-0.702413149113129
Agromyces	Iamia	0.715309149679645	0.715309149679645
Agromyces	Opitutus	0.747984770204555	-0.747984770204555
Agromyces	Pseudonocardia	0.80250255458472	-0.80250255458472
Agromyces	Bosea	0.750453670800484	-0.750453670800484
Agromyces	Marmoricola	0.727191413237925	0.727191413237925
Agromyces	Sorangium	0.831842576028623	-0.831842576028623
Agromyces	Parasegetibacter	0.754919499105546	-0.754919499105546
Agromyces	Variibacter	0.816801041080661	-0.816801041080661
Agromyces	Kribbella	0.727435500481027	-0.727435500481027
Agromyces	Lysinimonas	0.882931541124391	0.882931541124391
Agromyces	Rhizocola	0.773905581592837	-0.773905581592837
Agromyces	Fictibacillus	0.700625838301136	0.700625838301136
Agromyces	Mycobacterium	0.734109515315781	-0.734109515315781
Agromyces	Polyangium	0.732797432917005	-0.732797432917005
Agromyces	Dechloromonas	0.764969027532873	-0.764969027532873
Agromyces	Rhizobacter	0.732797432917005	-0.732797432917005
Agromyces	Actinophytocola	0.754919499105546	0.754919499105546
Agromyces	Rubellimicrobium	0.720930232558139	-0.720930232558139
Agromyces	Aquabacterium	0.745974955277281	-0.745974955277281
Agromyces	Luteolibacter	0.777081779626948	-0.777081779626948
Agromyces	Prosthecobacter	0.821844554951081	0.821844554951081
Phenylobacterium	Marmoricola	0.768336314847943	0.768336314847943
Phenylobacterium	Simiduia	0.952636662792106	0.952636662792106
Phenylobacterium	Parafilimonas	0.757602862254025	0.757602862254025
Phenylobacterium	Cellulomonas	0.856887298747764	0.856887298747764
Phenylobacterium	AKYG587	0.92225237898823	0.92225237898823
Phenylobacterium	Nitrolancea	0.769230769230769	0.769230769230769
Enterococcus	Candidatus_Nitrososphaera	0.889285714285714	0.889285714285714
Enterococcus	Variovorax	0.832142857142857	0.832142857142857
Enterococcus	Woodsholea	0.831546559969879	0.831546559969879
Enterococcus	Candidatus_Entotheonella	0.725	0.725
Enterococcus	Terribacillus	0.860714285714286	0.860714285714286
Enterococcus	Illumatobacter	0.841823392448559	0.841823392448559
Enterococcus	Terrimonas	0.785714285714286	0.785714285714286
Enterococcus	Chitinophaga	0.864285714285714	0.864285714285714
Enterococcus	Bifidobacterium	0.911528514116274	0.911528514116274
Enterococcus	Nocardioides	0.867857142857143	0.867857142857143
Enterococcus	unidentified_Gemmatimonadetes	0.909741203304282	0.909741203304282
Enterococcus	Methylophilus	0.835714285714286	0.835714285714286
Enterococcus	Opitutus	0.939074132379777	0.939074132379777
Enterococcus	Pseudonocardia	0.889285714285714	0.889285714285714
Enterococcus	Polycyclovorans	0.725	-0.725
Enterococcus	Bosea	0.823326663825966	0.823326663825966
Enterococcus	Paenibacillus	0.807142857142857	0.807142857142857
Enterococcus	Microvirga	0.828571428571429	0.828571428571429
Enterococcus	Skermanella	0.832142857142857	0.832142857142857
Enterococcus	Sorangium	0.795353311336749	0.795353311336749
Enterococcus	Cellvibrio	0.853571428571429	0.853571428571429
Enterococcus	Candidatus_Glomeribacter	0.807142857142857	0.807142857142857
Enterococcus	Flavobacterium	0.835714285714286	0.835714285714286
Enterococcus	Pedomicrobium	0.721428571428571	0.721428571428571
Enterococcus	Haloferula	0.907142857142857	0.907142857142857
Enterococcus	Parasegetibacter	0.927614311424208	0.927614311424208
Enterococcus	unidentified_GR-WP33-30	0.739946676164976	0.739946676164976
Enterococcus	Variibacter	0.910714285714286	0.910714285714286
Enterococcus	Kribbella	0.864285714285714	0.864285714285714
Enterococcus	Rhizocola	0.939285714285714	0.939285714285714
Enterococcus	Bdellovibrio	0.707142857142857	0.707142857142857
Enterococcus	Escherichia-Shigella	0.903571428571429	0.903571428571429
Enterococcus	Dongia	0.861483811380479	0.861483811380479
Enterococcus	Paucibacter	0.934763554672179	0.934763554672179
Enterococcus	Sphingopyxis	0.857142857142857	0.857142857142857
Enterococcus	Mycobacterium	0.869411051250711	0.869411051250711
Enterococcus	Reyranella	0.717857142857143	0.717857142857143
Enterococcus	Polyangium	0.907142857142857	0.907142857142857
Enterococcus	Staphylococcus	0.882142857142857	0.882142857142857
Enterococcus	Blautia	0.894455814043941	0.894455814043941
Enterococcus	Blastococcus	0.916890446552252	0.916890446552252
Enterococcus	Acidovorax	0.859696500568486	0.859696500568486
Enterococcus	Dechloromonas	0.85	0.85
Enterococcus	Rhizobacter	0.932142857142857	0.932142857142857
Enterococcus	Nitrosospira	0.850759946508523	0.850759946508523
Enterococcus	Rubellimicrobium	0.866845743816457	0.866845743816457
Enterococcus	Aquabacterium	0.906166581680296	0.906166581680296
Enterococcus	Luteolibacter	0.880144521019238	0.880144521019238
Enterococcus	Agaricicola	0.921428571428571	0.921428571428571
Flavisolibacter	Methylotenera	0.704200459925122	0.704200459925122
Flavisolibacter	Dyadobacter	0.807142857142857	0.807142857142857
Flavisolibacter	Altererythrobacter	0.763181716720881	0.763181716720881
Flavisolibacter	Solirubrobacter	0.864285714285714	0.864285714285714
Flavisolibacter	Sporosarcina	0.796428571428571	0.796428571428571
Flavisolibacter	Gemmatimonas	0.742857142857143	0.742857142857143
Flavisolibacter	Lysinibacillus	0.85	0.85
Flavisolibacter	Iamia	0.808588055895723	0.808588055895723
Flavisolibacter	Marmoricola	0.759607095096895	0.759607095096895
Flavisolibacter	Lysinimonas	0.7	0.7
Flavisolibacter	Fictibacillus	0.757142857142857	0.757142857142857
Flavisolibacter	Candidatus_Alysiosphaera	0.771428571428571	0.771428571428571
Flavisolibacter	Cellulomonas	0.727435500481027	0.727435500481027
Flavisolibacter	Actinophytocola	0.950849351980114	0.950849351980114
Flavisolibacter	Niabella	0.795353311336749	0.795353311336749
Flavisolibacter	Prosthecobacter	0.792487851242932	0.792487851242932
Methylotenera	Dyadobacter	0.75603247347291	0.75603247347291
Methylotenera	Altererythrobacter	0.764758497316637	0.764758497316637
Methylotenera	Solirubrobacter	0.766756338344866	0.766756338344866
Methylotenera	Sporosarcina	0.770330959968851	0.770330959968851
Methylotenera	Lysinibacillus	0.707775081549107	0.707775081549107
Methylotenera	Iamia	0.949866092378102	0.949866092378102
Methylotenera	Pedomicrobium	0.752457851848924	-0.752457851848924
Methylotenera	Fictibacillus	0.713137013985085	0.713137013985085
Methylotenera	Candidatus_Alysiosphaera	0.91510313574026	0.91510313574026
Dyadobacter	Altererythrobacter	0.907953892492289	0.907953892492289
Dyadobacter	Sporosarcina	0.910714285714286	0.910714285714286
Dyadobacter	Lysinibacillus	0.903571428571429	0.903571428571429
Dyadobacter	Iamia	0.815743702408074	0.815743702408074
Dyadobacter	Fictibacillus	0.732142857142857	0.732142857142857
Dyadobacter	Candidatus_Alysiosphaera	0.864285714285714	0.864285714285714
Dyadobacter	Parafilimonas	0.809651797832691	0.809651797832691
Dyadobacter	Ferruginibacter	0.711349703173092	0.711349703173092
Dyadobacter	Cellulomonas	0.738159365352983	0.738159365352983
Dyadobacter	Actinophytocola	0.818588351892654	0.818588351892654
Dyadobacter	Niabella	0.732797432917005	0.732797432917005
Dyadobacter	Nitrolancea	0.807864487020698	0.807864487020698
unidentified_Methylophilaceae	Candidatus_Entotheonella	0.757142857142857	-0.757142857142857
unidentified_Methylophilaceae	Terrimonas	0.753571428571429	-0.753571428571429
unidentified_Methylophilaceae	Aeromicrobium	0.760714285714286	-0.760714285714286
unidentified_Methylophilaceae	Nordella	0.703571428571429	-0.703571428571429
unidentified_Methylophilaceae	unidentified_Cytophagaceae	0.742857142857143	0.742857142857143
Altererythrobacter	Sporosarcina	0.881144230312398	0.881144230312398
Altererythrobacter	Lysinibacillus	0.931188933048194	0.931188933048194
Altererythrobacter	Iamia	0.823635065964047	0.823635065964047
Altererythrobacter	Fictibacillus	0.775692892404829	0.775692892404829
Altererythrobacter	Candidatus_Alysiosphaera	0.856121878944501	0.856121878944501
Altererythrobacter	Ferruginibacter	0.737030411449016	0.737030411449016
Altererythrobacter	Actinophytocola	0.792486583184258	0.792486583184258
Altererythrobacter	Euzebya	0.7095623923611	-0.7095623923611
Cellulosimicrobium	Gemmatimonas	0.861483811380479	0.861483811380479
Cellulosimicrobium	Marmoricola	0.829159212880143	0.829159212880143
Cellulosimicrobium	Cellulomonas	0.710196779964222	0.710196779964222
Cellulosimicrobium	Prosthecobacter	0.718890171705576	0.718890171705576
Candidatus_Nitrososphaera	Woodsholea	0.752693006869287	0.752693006869287
Candidatus_Nitrososphaera	Candidatus_Entotheonella	0.742857142857143	0.742857142857143
Candidatus_Nitrososphaera	Terribacillus	0.746428571428571	0.746428571428571
Candidatus_Nitrososphaera	Illumatobacter	0.784629446464793	0.784629446464793
Candidatus_Nitrososphaera	Terrimonas	0.8	0.8
Candidatus_Nitrososphaera	Chitinophaga	0.753571428571429	0.753571428571429
Candidatus_Nitrososphaera	Bifidobacterium	0.729222811293019	0.729222811293019
Candidatus_Nitrososphaera	Nocardioides	0.742857142857143	0.742857142857143
Candidatus_Nitrososphaera	unidentified_Gemmatimonadetes	0.852547257320515	0.852547257320515
Candidatus_Nitrososphaera	Methylophilus	0.732142857142857	0.732142857142857
Candidatus_Nitrososphaera	Opitutus	0.763445764110276	0.763445764110276
Candidatus_Nitrososphaera	Pseudonocardia	0.785714285714286	0.785714285714286
Candidatus_Nitrososphaera	Paenibacillus	0.771428571428571	0.771428571428571
Candidatus_Nitrososphaera	Microvirga	0.717857142857143	0.717857142857143
Candidatus_Nitrososphaera	Skermanella	0.707142857142857	0.707142857142857
Candidatus_Nitrososphaera	Cellvibrio	0.917857142857143	0.917857142857143
Candidatus_Nitrososphaera	Candidatus_Glomeribacter	0.785714285714286	0.785714285714286
Candidatus_Nitrososphaera	Flavobacterium	0.85	0.85
Candidatus_Nitrososphaera	Ramlibacter	0.728571428571429	0.728571428571429
Candidatus_Nitrososphaera	Haloferula	0.867857142857143	0.867857142857143
Candidatus_Nitrososphaera	Parasegetibacter	0.763181716720881	0.763181716720881
Candidatus_Nitrososphaera	unidentified_GR-WP33-30	0.704200459925122	0.704200459925122
Candidatus_Nitrososphaera	Variibacter	0.832142857142857	0.832142857142857
Candidatus_Nitrososphaera	Kribbella	0.771428571428571	0.771428571428571
Candidatus_Nitrososphaera	Rhizocola	0.792857142857143	0.792857142857143
Candidatus_Nitrososphaera	Escherichia-Shigella	0.785714285714286	0.785714285714286
Candidatus_Nitrososphaera	Dongia	0.766756338344866	0.766756338344866
Candidatus_Nitrososphaera	Paucibacter	0.893655405996347	0.893655405996347
Candidatus_Nitrososphaera	Sphingopyxis	0.792857142857143	0.792857142857143
Candidatus_Nitrososphaera	Mycobacterium	0.758498530309262	0.758498530309262
Candidatus_Nitrososphaera	Reyranella	0.775	0.775
Candidatus_Nitrososphaera	Polyangium	0.714285714285714	0.714285714285714
Candidatus_Nitrososphaera	Solitalea	0.741733986976968	0.741733986976968
Candidatus_Nitrososphaera	Staphylococcus	0.875	0.875
Candidatus_Nitrososphaera	Blautia	0.740609414028383	0.740609414028383
Candidatus_Nitrososphaera	Blastococcus	0.89544271680834	0.89544271680834
Candidatus_Nitrososphaera	Acidovorax	0.850759946508523	0.850759946508523
Candidatus_Nitrososphaera	Dechloromonas	0.721428571428571	0.721428571428571
Candidatus_Nitrososphaera	Rhizobacter	0.810714285714286	0.810714285714286
Candidatus_Nitrososphaera	Nitrosospira	0.768543649156859	0.768543649156859
Candidatus_Nitrososphaera	Rubellimicrobium	0.734584743728998	0.734584743728998
Candidatus_Nitrososphaera	Aquabacterium	0.806077176208705	0.806077176208705
Candidatus_Nitrososphaera	Luteolibacter	0.797854586127196	0.797854586127196
Candidatus_Nitrososphaera	Agaricicola	0.885714285714286	0.885714285714286
Variovorax	Woodsholea	0.827962307556215	0.827962307556215
Variovorax	Terribacillus	0.875	0.875
Variovorax	Illumatobacter	0.949062041168121	0.949062041168121
Variovorax	Chitinophaga	0.9	0.9
Variovorax	Bifidobacterium	0.904379270868303	0.904379270868303
Variovorax	Nocardioides	0.871428571428571	0.871428571428571
Variovorax	unidentified_Gemmatimonadetes	0.920465068176238	0.920465068176238
Variovorax	Methylophilus	0.935714285714286	0.935714285714286
Variovorax	Opitutus	0.842299317210868	0.842299317210868
Variovorax	Pseudonocardia	0.875	0.875
Variovorax	Polycyclovorans	0.764285714285714	-0.764285714285714
Variovorax	Bosea	0.914807404251074	0.914807404251074
Variovorax	Paenibacillus	0.839285714285714	0.839285714285714
Variovorax	Microvirga	0.839285714285714	0.839285714285714
Variovorax	Skermanella	0.896428571428571	0.896428571428571
Variovorax	Sorangium	0.888293473560369	0.888293473560369
Variovorax	Cellvibrio	0.753571428571429	0.753571428571429
Variovorax	Candidatus_Glomeribacter	0.85	0.85
Variovorax	Haloferula	0.871428571428571	0.871428571428571
Variovorax	Parasegetibacter	0.884718851936384	0.884718851936384
Variovorax	unidentified_GR-WP33-30	0.856121878944501	0.856121878944501
Variovorax	Variibacter	0.828571428571429	0.828571428571429
Variovorax	Kribbella	0.853571428571429	0.853571428571429
Variovorax	Rhizocola	0.875	0.875
Variovorax	Escherichia-Shigella	0.85	0.85
Variovorax	Dongia	0.793566000524756	0.793566000524756
Variovorax	Paucibacter	0.764969027532873	0.764969027532873
Variovorax	Sphingopyxis	0.782142857142857	0.782142857142857
Variovorax	Mycobacterium	0.824688260548514	0.824688260548514
Variovorax	Reyranella	0.707142857142857	0.707142857142857
Variovorax	Polyangium	0.917857142857143	0.917857142857143
Variovorax	Staphylococcus	0.760714285714286	0.760714285714286
Variovorax	Blautia	0.812165879151899	0.812165879151899
Variovorax	Blastococcus	0.768543649156859	0.768543649156859
Variovorax	Acidovorax	0.720286257233056	0.720286257233056
Variovorax	Dechloromonas	0.939285714285714	0.939285714285714
Variovorax	Rhizobacter	0.828571428571429	0.828571428571429
Variovorax	Nitrosospira	0.809651797832691	0.809651797832691
Variovorax	Rubellimicrobium	0.840036081636567	0.840036081636567
Variovorax	Aquabacterium	0.906166581680296	0.906166581680296
Variovorax	Luteolibacter	0.838999553573217	0.838999553573217
Variovorax	Agaricicola	0.853571428571429	0.853571428571429
Solirubrobacter	Gemmatimonas	0.725	0.725
Solirubrobacter	Lysinibacillus	0.764285714285714	0.764285714285714
Solirubrobacter	Iamia	0.837210641945129	0.837210641945129
Solirubrobacter	Opitutus	0.720434735146317	-0.720434735146317
Solirubrobacter	Sorangium	0.757819784284902	-0.757819784284902
Solirubrobacter	Pedomicrobium	0.703571428571429	-0.703571428571429
Solirubrobacter	Variibacter	0.710714285714286	-0.710714285714286
Solirubrobacter	Lysinimonas	0.817857142857143	0.817857142857143
Solirubrobacter	Rhizocola	0.707142857142857	-0.707142857142857
Solirubrobacter	Bdellovibrio	0.703571428571429	-0.703571428571429
Solirubrobacter	Fictibacillus	0.739285714285714	0.739285714285714
Solirubrobacter	Actinophytocola	0.806077176208705	0.806077176208705
Solirubrobacter	Prosthecobacter	0.797854586127196	0.797854586127196
Woodsholea	Terribacillus	0.956995394448093	0.956995394448093
Woodsholea	Illumatobacter	0.853814749681938	0.853814749681938
Woodsholea	Gemmatimonas	0.702513473078001	-0.702513473078001
Woodsholea	Chitinophaga	0.960579646861756	0.960579646861756
Woodsholea	Bifidobacterium	0.889689318996305	0.889689318996305
Woodsholea	Nocardioides	0.802872540660572	0.802872540660572
Woodsholea	unidentified_Gemmatimonadetes	0.900451689790615	0.900451689790615
Woodsholea	Methylophilus	0.827962307556215	0.827962307556215
Woodsholea	Opitutus	0.902877697841727	0.902877697841727
Woodsholea	Pseudonocardia	0.903231608243144	0.903231608243144
Woodsholea	Polycyclovorans	0.76703001652394	-0.76703001652394
Woodsholea	Bosea	0.927093084818808	0.927093084818808
Woodsholea	Paenibacillus	0.702513473078001	0.702513473078001
Woodsholea	Microvirga	0.867389084106511	0.867389084106511
Woodsholea	Skermanella	0.888894598588491	0.888894598588491
Woodsholea	Sorangium	0.904039146722052	0.904039146722052
Woodsholea	Cellvibrio	0.727603239973644	0.727603239973644
Woodsholea	Pedomicrobium	0.724018987559981	0.724018987559981
Woodsholea	Haloferula	0.874557588933838	0.874557588933838
Woodsholea	Parasegetibacter	0.864577120476248	0.864577120476248
Woodsholea	unidentified_GR-WP33-30	0.889689318996305	0.889689318996305
Woodsholea	Variibacter	0.93190562755245	0.93190562755245
Woodsholea	Kribbella	0.896063103415817	0.896063103415817
Woodsholea	Lysinimonas	0.75627725928295	-0.75627725928295
Woodsholea	Rhizocola	0.892478851002154	0.892478851002154
Woodsholea	Escherichia-Shigella	0.903231608243144	0.903231608243144
Woodsholea	Dongia	0.898657961324897	0.898657961324897
Woodsholea	Paucibacter	0.780271882587485	0.780271882587485
Woodsholea	Sphingopyxis	0.935489879966113	0.935489879966113
Woodsholea	Mycobacterium	0.8976675149126	0.8976675149126
Woodsholea	Polyangium	0.870973336520175	0.870973336520175
Woodsholea	Solitalea	0.739016127875963	0.739016127875963
Woodsholea	Staphylococcus	0.842299317210868	0.842299317210868
Woodsholea	Blautia	0.836626123898543	0.836626123898543
Woodsholea	Blastococcus	0.79641543877895	0.79641543877895
Woodsholea	Acidovorax	0.893276775927742	0.893276775927742
Woodsholea	Dechloromonas	0.860220579279185	0.860220579279185
Woodsholea	Rhizobacter	0.946242637207103	0.946242637207103
Woodsholea	Nitrosospira	0.911214060584925	0.911214060584925
Woodsholea	Rubellimicrobium	0.882514405133432	0.882514405133432
Woodsholea	Aquabacterium	0.939913716036419	0.939913716036419
Woodsholea	Luteolibacter	0.937164885568754	0.937164885568754
Woodsholea	Agaricicola	0.831546559969879	0.831546559969879
Woodsholea	Prosthecobacter	0.709157336780954	-0.709157336780954
Candidatus_Entotheonella	Illumatobacter	0.757819784284902	0.757819784284902
Candidatus_Entotheonella	Terrimonas	0.882142857142857	0.882142857142857
Candidatus_Entotheonella	Chitinophaga	0.7	0.7
Candidatus_Entotheonella	Bifidobacterium	0.720286257233056	0.720286257233056
Candidatus_Entotheonella	Nocardioides	0.810714285714286	0.810714285714286
Candidatus_Entotheonella	Methylophilus	0.721428571428571	0.721428571428571
Candidatus_Entotheonella	Aeromicrobium	0.835714285714286	0.835714285714286
Candidatus_Entotheonella	Aquicella	0.710714285714286	0.710714285714286
Candidatus_Entotheonella	Bosea	0.701352343259156	0.701352343259156
Candidatus_Entotheonella	Paenibacillus	0.946428571428571	0.946428571428571
Candidatus_Entotheonella	Cellvibrio	0.782142857142857	0.782142857142857
Candidatus_Entotheonella	Flavobacterium	0.764285714285714	0.764285714285714
Candidatus_Entotheonella	Niastella	0.792857142857143	0.792857142857143
Candidatus_Entotheonella	Ramlibacter	0.735714285714286	0.735714285714286
Candidatus_Entotheonella	unidentified_GR-WP33-30	0.738159365352983	0.738159365352983
Candidatus_Entotheonella	Nordella	0.864285714285714	0.864285714285714
Candidatus_Entotheonella	Sphingopyxis	0.703571428571429	0.703571428571429
Candidatus_Entotheonella	Reyranella	0.860714285714286	0.860714285714286
Candidatus_Entotheonella	Luteibacter	0.717857142857143	0.717857142857143
Candidatus_Entotheonella	Agaricicola	0.742857142857143	0.742857142857143
Sporosarcina	Lysinibacillus	0.846428571428571	0.846428571428571
Sporosarcina	Iamia	0.813954790779987	0.813954790779987
Sporosarcina	Marmoricola	0.745308608600954	0.745308608600954
Sporosarcina	Fictibacillus	0.825	0.825
Sporosarcina	Candidatus_Alysiosphaera	0.846428571428571	0.846428571428571
Sporosarcina	Simiduia	0.725	0.725
Sporosarcina	Parafilimonas	0.840036081636567	0.840036081636567
Sporosarcina	Cellulomonas	0.841823392448559	0.841823392448559
Sporosarcina	Actinophytocola	0.800715243772727	0.800715243772727
Sporosarcina	Niabella	0.723860878857041	0.723860878857041
Sporosarcina	Nitrolancea	0.748883230224939	0.748883230224939
Sporosarcina	Prosthecobacter	0.713775739607065	0.713775739607065
Terribacillus	Illumatobacter	0.904379270868303	0.904379270868303
Terribacillus	Chitinophaga	0.957142857142857	0.957142857142857
Terribacillus	Bifidobacterium	0.920465068176238	0.920465068176238
Terribacillus	Nocardioides	0.860714285714286	0.860714285714286
Terribacillus	unidentified_Gemmatimonadetes	0.938338176296165	0.938338176296165
Terribacillus	Methylophilus	0.878571428571429	0.878571428571429
Terribacillus	Opitutus	0.92115287031146	0.92115287031146
Terribacillus	Pseudonocardia	0.914285714285714	0.914285714285714
Terribacillus	Polycyclovorans	0.782142857142857	-0.782142857142857
Terribacillus	Bosea	0.941713504376105	0.941713504376105
Terribacillus	Paenibacillus	0.767857142857143	0.767857142857143
Terribacillus	Microvirga	0.875	0.875
Terribacillus	Skermanella	0.9	0.9
Terribacillus	Sorangium	0.89544271680834	0.89544271680834
Terribacillus	Cellvibrio	0.753571428571429	0.753571428571429
Terribacillus	Candidatus_Glomeribacter	0.717857142857143	0.717857142857143
Terribacillus	Pedomicrobium	0.753571428571429	0.753571428571429
Terribacillus	Haloferula	0.871428571428571	0.871428571428571
Terribacillus	Parasegetibacter	0.863271122192471	0.863271122192471
Terribacillus	unidentified_GR-WP33-30	0.882931541124391	0.882931541124391
Terribacillus	Variibacter	0.9	0.9
Terribacillus	Kribbella	0.907142857142857	0.907142857142857
Terribacillus	Lysinimonas	0.721428571428571	-0.721428571428571
Terribacillus	Rhizocola	0.889285714285714	0.889285714285714
Terribacillus	Escherichia-Shigella	0.882142857142857	0.882142857142857
Terribacillus	Dongia	0.886506162748377	0.886506162748377
Terribacillus	Paucibacter	0.836461460012581	0.836461460012581
Terribacillus	Sphingopyxis	0.907142857142857	0.907142857142857
Terribacillus	Mycobacterium	0.872988874506887	0.872988874506887
Terribacillus	Polyangium	0.889285714285714	0.889285714285714
Terribacillus	Solitalea	0.713137013985085	0.713137013985085
Terribacillus	Staphylococcus	0.8	0.8
Terribacillus	Blautia	0.840788465201305	0.840788465201305
Terribacillus	Blastococcus	0.809651797832691	0.809651797832691
Terribacillus	Acidovorax	0.841823392448559	0.841823392448559
Terribacillus	Dechloromonas	0.892857142857143	0.892857142857143
Terribacillus	Rhizobacter	0.925	0.925
Terribacillus	Nitrosospira	0.89544271680834	0.89544271680834
Terribacillus	Rubellimicrobium	0.877569608688413	0.877569608688413
Terribacillus	Aquabacterium	0.945487419544135	0.945487419544135
Terribacillus	Luteolibacter	0.924867311721435	0.924867311721435
Terribacillus	Agaricicola	0.892857142857143	0.892857142857143
Terribacillus	Prosthecobacter	0.729875944259856	-0.729875944259856
Illumatobacter	Chitinophaga	0.932976243860187	0.932976243860187
Illumatobacter	Bifidobacterium	0.893559928443649	0.893559928443649
Illumatobacter	Nocardioides	0.911528514116274	0.911528514116274
Illumatobacter	unidentified_Gemmatimonadetes	0.93649373881932	0.93649373881932
Illumatobacter	Methylophilus	0.96157321685207	0.96157321685207
Illumatobacter	Opitutus	0.843052378887628	0.843052378887628
Illumatobacter	Pseudonocardia	0.907953892492289	0.907953892492289
Illumatobacter	Polycyclovorans	0.713137013985085	-0.713137013985085
Illumatobacter	Bosea	0.912932276559919	0.912932276559919
Illumatobacter	Paenibacillus	0.89544271680834	0.89544271680834
Illumatobacter	Microvirga	0.832886838388596	0.832886838388596
Illumatobacter	Skermanella	0.881144230312398	0.881144230312398
Illumatobacter	Sorangium	0.87298747763864	0.87298747763864
Illumatobacter	Cellvibrio	0.816801041080661	0.816801041080661
Illumatobacter	Candidatus_Glomeribacter	0.816801041080661	0.816801041080661
Illumatobacter	Haloferula	0.872207676252435	0.872207676252435
Illumatobacter	Parasegetibacter	0.839892665474061	0.839892665474061
Illumatobacter	unidentified_GR-WP33-30	0.898926654740608	0.898926654740608
Illumatobacter	Variibacter	0.854334568132508	0.854334568132508
Illumatobacter	Kribbella	0.84897263569653	0.84897263569653
Illumatobacter	Rhizocola	0.857909189756493	0.857909189756493
Illumatobacter	Escherichia-Shigella	0.836461460012581	0.836461460012581
Illumatobacter	Dongia	0.819320214669052	0.819320214669052
Illumatobacter	Paucibacter	0.813953488372093	0.813953488372093
Illumatobacter	Sphingopyxis	0.82931221676461	0.82931221676461
Illumatobacter	Mycobacterium	0.813787255392737	0.813787255392737
Illumatobacter	Reyranella	0.759607095096895	0.759607095096895
Illumatobacter	Polyangium	0.879356919500406	0.879356919500406
Illumatobacter	Solitalea	0.729874776386404	0.729874776386404
Illumatobacter	Staphylococcus	0.80250255458472	0.80250255458472
Illumatobacter	Blautia	0.786034334691775	0.786034334691775
Illumatobacter	Blastococcus	0.776386404293381	0.776386404293381
Illumatobacter	Acidovorax	0.769230769230769	0.769230769230769
Illumatobacter	Dechloromonas	0.943700108732143	0.943700108732143
Illumatobacter	Rhizobacter	0.840036081636567	0.840036081636567
Illumatobacter	Nitrosospira	0.803220035778175	0.803220035778175
Illumatobacter	Rubellimicrobium	0.826475849731664	0.826475849731664
Illumatobacter	Aquabacterium	0.898926654740608	0.898926654740608
Illumatobacter	Luteolibacter	0.873769374327076	0.873769374327076
Illumatobacter	Agaricicola	0.911528514116274	0.911528514116274
Gemmatimonas	Opitutus	0.74552450204196	-0.74552450204196
Gemmatimonas	Polycyclovorans	0.742857142857143	0.742857142857143
Gemmatimonas	Marmoricola	0.797140622148742	0.797140622148742
Gemmatimonas	Sorangium	0.711349703173092	-0.711349703173092
